tau,rho,metodo
1.1384463949830042,1.0,GRASP
1.1410585911147588,1.0,GRASP
1.1436707872465135,1.0,GRASP
1.1462829833782684,1.0,GRASP
1.1488951795100233,1.0,GRASP
1.151507375641778,1.0,GRASP
1.1541195717735329,1.0,GRASP
1.1567317679052875,1.0,GRASP
1.1593439640370424,1.0,GRASP
1.161956160168797,1.0,GRASP
1.164568356300552,1.0,GRASP
1.1671805524323067,1.0,GRASP
1.1697927485640616,1.0,GRASP
1.1724049446958165,1.0,GRASP
1.1750171408275711,1.0,GRASP
1.1776293369593258,1.0,GRASP
1.1802415330910807,1.0,GRASP
1.1828537292228356,1.0,GRASP
1.1854659253545903,1.0,GRASP
1.1880781214863452,1.0,GRASP
1.1906903176180998,1.0,GRASP
1.1933025137498547,1.0,GRASP
1.1959147098816094,1.0,GRASP
1.1985269060133643,1.0,GRASP
1.201139102145119,1.0,GRASP
1.2037512982768739,1.0,GRASP
1.2063634944086286,1.0,GRASP
1.2089756905403835,1.0,GRASP
1.2115878866721381,1.0,GRASP
1.214200082803893,1.0,GRASP
1.216812278935648,1.0,GRASP
1.2194244750674026,1.0,GRASP
1.2220366711991575,1.0,GRASP
1.2246488673309122,1.0,GRASP
1.227261063462667,1.0,GRASP
1.2298732595944217,1.0,GRASP
1.2324854557261766,1.0,GRASP
1.2350976518579313,1.0,GRASP
1.2377098479896862,1.0,GRASP
1.2403220441214409,1.0,GRASP
1.2429342402531958,1.0,GRASP
1.2455464363849504,1.0,GRASP
1.2481586325167053,1.0,GRASP
1.2507708286484602,1.0,GRASP
1.253383024780215,1.0,GRASP
1.2559952209119698,1.0,GRASP
1.2586074170437245,1.0,GRASP
1.2612196131754794,1.0,GRASP
1.263831809307234,1.0,GRASP
1.266444005438989,1.0,GRASP
1.2690562015707436,1.0,GRASP
1.2716683977024985,1.0,GRASP
1.2742805938342534,1.0,GRASP
1.276892789966008,1.0,GRASP
1.2795049860977628,1.0,GRASP
1.2821171822295176,1.0,GRASP
1.2847293783612725,1.0,GRASP
1.2873415744930272,1.0,GRASP
1.289953770624782,1.0,GRASP
1.2925659667565368,1.0,GRASP
1.2951781628882917,1.0,GRASP
1.2977903590200464,1.0,GRASP
1.3004025551518013,1.0,GRASP
1.303014751283556,1.0,GRASP
1.3056269474153108,1.0,GRASP
1.3082391435470657,1.0,GRASP
1.3108513396788204,1.0,GRASP
1.313463535810575,1.0,GRASP
1.31607573194233,1.0,GRASP
1.3186879280740849,1.0,GRASP
1.3213001242058395,1.0,GRASP
1.3239123203375942,1.0,GRASP
1.326524516469349,1.0,GRASP
1.329136712601104,1.0,GRASP
1.3317489087328587,1.0,GRASP
1.3343611048646136,1.0,GRASP
1.3369733009963682,1.0,GRASP
1.3395854971281231,1.0,GRASP
1.3421976932598778,1.0,GRASP
1.3448098893916327,1.0,GRASP
1.3474220855233874,1.0,GRASP
1.3500342816551423,1.0,GRASP
1.3526464777868972,1.0,GRASP
1.3552586739186518,1.0,GRASP
1.3578708700504065,1.0,GRASP
1.3604830661821614,1.0,GRASP
1.3630952623139163,1.0,GRASP
1.365707458445671,1.0,GRASP
1.3683196545774259,1.0,GRASP
1.3709318507091806,1.0,GRASP
1.3735440468409355,1.0,GRASP
1.3761562429726901,1.0,GRASP
1.378768439104445,1.0,GRASP
1.3813806352361997,1.0,GRASP
1.3839928313679546,1.0,GRASP
1.3866050274997095,1.0,GRASP
1.3892172236314642,1.0,GRASP
1.3918294197632188,1.0,GRASP
1.3944416158949737,1.0,GRASP
1.3970538120267286,1.0,GRASP
1.3996660081584833,1.0,GRASP
1.4022782042902382,1.0,GRASP
1.4048904004219929,1.0,GRASP
1.4075025965537478,1.0,GRASP
1.4101147926855024,1.0,GRASP
1.4127269888172573,1.0,GRASP
1.415339184949012,1.0,GRASP
1.417951381080767,1.0,GRASP
1.4205635772125218,1.0,GRASP
1.4231757733442765,1.0,GRASP
1.4257879694760311,1.0,GRASP
1.428400165607786,1.0,GRASP
1.431012361739541,1.0,GRASP
