tau,rho,metodo
1.0093467336683417,1.0,GA
1.0093969849246232,1.0,GA
1.0094472361809046,1.0,GA
1.009497487437186,1.0,GA
1.0095477386934673,1.0,GA
1.0095979899497487,1.0,GA
1.0096482412060301,1.0,GA
1.0096984924623116,1.0,GA
1.009748743718593,1.0,GA
1.0097989949748745,1.0,GA
1.0098492462311557,1.0,GA
1.0098994974874371,1.0,GA
1.0099497487437186,1.0,GA
1.01,1.0,GA
1.0,1.0,GRASP
1.0000502512562814,1.0,GRASP
1.0001005025125629,1.0,GRASP
1.0001507537688443,1.0,GRASP
1.0002010050251255,1.0,GRASP
1.000251256281407,1.0,GRASP
1.0003015075376884,1.0,GRASP
1.0003517587939699,1.0,GRASP
1.0004020100502513,1.0,GRASP
1.0004522613065328,1.0,GRASP
1.000502512562814,1.0,GRASP
1.0005527638190954,1.0,GRASP
1.0006030150753769,1.0,GRASP
1.0006532663316583,1.0,GRASP
1.0007035175879397,1.0,GRASP
1.0007537688442212,1.0,GRASP
1.0008040201005026,1.0,GRASP
1.0008542713567838,1.0,GRASP
1.0009045226130653,1.0,GRASP
1.0009547738693467,1.0,GRASP
1.0010050251256282,1.0,GRASP
1.0010552763819096,1.0,GRASP
1.001105527638191,1.0,GRASP
1.0011557788944723,1.0,GRASP
1.0012060301507537,1.0,GRASP
1.0012562814070352,1.0,GRASP
1.0013065326633166,1.0,GRASP
1.001356783919598,1.0,GRASP
1.0014070351758795,1.0,GRASP
1.0014572864321607,1.0,GRASP
1.0015075376884421,1.0,GRASP
1.0015577889447236,1.0,GRASP
1.001608040201005,1.0,GRASP
1.0016582914572865,1.0,GRASP
1.001708542713568,1.0,GRASP
1.0017587939698493,1.0,GRASP
1.0018090452261306,1.0,GRASP
1.001859296482412,1.0,GRASP
1.0019095477386935,1.0,GRASP
1.001959798994975,1.0,GRASP
1.0020100502512563,1.0,GRASP
1.0020603015075378,1.0,GRASP
1.002110552763819,1.0,GRASP
1.0021608040201004,1.0,GRASP
1.0022110552763819,1.0,GRASP
1.0022613065326633,1.0,GRASP
1.0023115577889448,1.0,GRASP
1.0023618090452262,1.0,GRASP
1.0024120603015076,1.0,GRASP
1.0024623115577889,1.0,GRASP
1.0025125628140703,1.0,GRASP
1.0025628140703517,1.0,GRASP
1.0026130653266332,1.0,GRASP
1.0026633165829146,1.0,GRASP
1.002713567839196,1.0,GRASP
1.0027638190954773,1.0,GRASP
1.0028140703517587,1.0,GRASP
1.0028643216080402,1.0,GRASP
1.0029145728643216,1.0,GRASP
1.002964824120603,1.0,GRASP
1.0030150753768845,1.0,GRASP
1.0030653266331657,1.0,GRASP
1.0031155778894472,1.0,GRASP
1.0031658291457286,1.0,GRASP
1.00321608040201,1.0,GRASP
1.0032663316582915,1.0,GRASP
1.003316582914573,1.0,GRASP
1.0033668341708544,1.0,GRASP
1.0034170854271356,1.0,GRASP
1.003467336683417,1.0,GRASP
1.0035175879396985,1.0,GRASP
1.00356783919598,1.0,GRASP
1.0036180904522614,1.0,GRASP
1.0036683417085428,1.0,GRASP
1.003718592964824,1.0,GRASP
1.0037688442211055,1.0,GRASP
1.003819095477387,1.0,GRASP
1.0038693467336683,1.0,GRASP
1.0039195979899498,1.0,GRASP
1.0039698492462312,1.0,GRASP
1.0040201005025127,1.0,GRASP
1.0040703517587939,1.0,GRASP
1.0041206030150753,1.0,GRASP
1.0041708542713568,1.0,GRASP
1.0042211055276382,1.0,GRASP
1.0042713567839197,1.0,GRASP
1.004321608040201,1.0,GRASP
1.0043718592964823,1.0,GRASP
1.0044221105527638,1.0,GRASP
1.0044723618090452,1.0,GRASP
1.0045226130653266,1.0,GRASP
1.004572864321608,1.0,GRASP
1.0046231155778895,1.0,GRASP
1.004673366834171,1.0,GRASP
1.0047236180904522,1.0,GRASP
1.0047738693467336,1.0,GRASP
1.004824120603015,1.0,GRASP
1.0048743718592965,1.0,GRASP
1.004924623115578,1.0,GRASP
1.0049748743718594,1.0,GRASP
1.0050251256281406,1.0,GRASP
1.005075376884422,1.0,GRASP
1.0051256281407035,1.0,GRASP
1.005175879396985,1.0,GRASP
1.0052261306532664,1.0,GRASP
1.0052763819095478,1.0,GRASP
1.005326633165829,1.0,GRASP
1.0053768844221105,1.0,GRASP
1.005427135678392,1.0,GRASP
1.0054773869346734,1.0,GRASP
1.0055276381909548,1.0,GRASP
1.0055778894472363,1.0,GRASP
