tau,rho,metodo
1.0,0.2,GA
1.005754875442269,0.2,GA
1.0115097508845379,0.4,GA
1.0172646263268068,0.4,GA
1.0230195017690757,0.4,GA
1.0287743772113447,0.4,GA
1.0345292526536136,0.4,GA
1.0402841280958826,0.4,GA
1.0460390035381515,0.4,GA
1.0517938789804204,0.4,GA
1.0575487544226894,0.4,GA
1.0633036298649585,0.4,GA
1.0690585053072275,0.4,GA
1.0748133807494964,0.4,GA
1.0805682561917653,0.4,GA
1.0863231316340343,0.4,GA
1.0920780070763032,0.4,GA
1.0978328825185721,0.4,GA
1.103587757960841,0.4,GA
1.10934263340311,0.4,GA
1.115097508845379,0.4,GA
1.1208523842876479,0.4,GA
1.1266072597299168,0.4,GA
1.1323621351721858,0.4,GA
1.1381170106144547,0.4,GA
1.1438718860567236,0.4,GA
1.1496267614989926,0.4,GA
1.1553816369412615,0.4,GA
1.1611365123835304,0.4,GA
1.1668913878257996,0.4,GA
1.1726462632680685,0.4,GA
1.1784011387103375,0.4,GA
1.1841560141526064,0.4,GA
1.1899108895948753,0.4,GA
1.1956657650371443,0.4,GA
1.2014206404794132,0.4,GA
1.2071755159216822,0.4,GA
1.212930391363951,0.4,GA
1.21868526680622,0.4,GA
1.224440142248489,0.4,GA
1.230195017690758,0.4,GA
1.2359498931330268,0.4,GA
1.2417047685752958,0.4,GA
1.2474596440175647,0.4,GA
1.2532145194598336,0.4,GA
1.2589693949021026,0.4,GA
1.2647242703443715,0.4,GA
1.2704791457866405,0.4,GA
1.2762340212289094,0.4,GA
1.2819888966711783,0.4,GA
1.2877437721134473,0.4,GA
1.2934986475557162,0.4,GA
1.2992535229979854,0.4,GA
1.3050083984402543,0.4,GA
1.3107632738825232,0.4,GA
1.3165181493247922,0.4,GA
1.322273024767061,0.4,GA
1.32802790020933,0.4,GA
1.333782775651599,0.4,GA
1.339537651093868,0.4,GA
1.3452925265361368,0.4,GA
1.3510474019784058,0.4,GA
1.3568022774206747,0.4,GA
1.3625571528629437,0.4,GA
1.3683120283052126,0.4,GA
1.3740669037474815,0.4,GA
1.3798217791897505,0.4,GA
1.3855766546320196,0.4,GA
1.3913315300742886,0.4,GA
1.3970864055165575,0.4,GA
1.4028412809588264,0.4,GA
1.4085961564010954,0.4,GA
1.4143510318433643,0.4,GA
1.4201059072856332,0.4,GA
1.4258607827279022,0.4,GA
1.4316156581701711,0.4,GA
1.43737053361244,0.4,GA
1.443125409054709,0.4,GA
1.448880284496978,0.4,GA
1.4546351599392469,0.4,GA
1.4603900353815158,0.4,GA
1.4661449108237847,0.4,GA
1.4718997862660537,0.4,GA
1.4776546617083226,0.4,GA
1.4834095371505915,0.4,GA
1.4891644125928605,0.4,GA
1.4949192880351294,0.4,GA
1.5006741634773983,0.4,GA
1.5064290389196673,0.4,GA
1.5121839143619362,0.4,GA
1.5179387898042052,0.4,GA
1.523693665246474,0.4,GA
1.529448540688743,0.4,GA
1.535203416131012,0.4,GA
1.5409582915732811,0.4,GA
1.54671316701555,0.4,GA
1.552468042457819,0.4,GA
1.558222917900088,0.4,GA
1.5639777933423569,0.4,GA
1.5697326687846258,0.4,GA
1.5754875442268947,0.4,GA
1.5812424196691637,0.4,GA
1.5869972951114326,0.4,GA
1.5927521705537016,0.4,GA
1.5985070459959707,0.4,GA
1.6042619214382396,0.4,GA
1.6100167968805086,0.4,GA
1.6157716723227775,0.4,GA
1.6215265477650465,0.4,GA
1.6272814232073154,0.4,GA
1.6330362986495843,0.4,GA
1.6387911740918533,0.4,GA
1.6445460495341222,0.4,GA
1.6503009249763911,0.6,GA
1.65605580041866,0.6,GA
1.661810675860929,0.6,GA
