tau,rho,metodo
1.0037688442211055,0.6666666666666666,TABU
1.0040201005025127,0.6666666666666666,TABU
1.0042713567839197,0.6666666666666666,TABU
1.0045226130653266,0.6666666666666666,TABU
1.0047738693467336,0.6666666666666666,TABU
1.0050251256281406,0.6666666666666666,TABU
1.0052763819095478,0.6666666666666666,TABU
1.0055276381909548,0.6666666666666666,TABU
1.0057788944723618,0.6666666666666666,TABU
1.0060301507537688,0.6666666666666666,TABU
1.006281407035176,0.6666666666666666,TABU
1.006532663316583,0.6666666666666666,TABU
1.00678391959799,0.6666666666666666,TABU
1.007035175879397,0.6666666666666666,TABU
1.007286432160804,0.6666666666666666,TABU
1.0075376884422111,0.6666666666666666,TABU
1.0077889447236181,0.6666666666666666,TABU
1.0080402010050251,0.6666666666666666,TABU
1.008291457286432,0.6666666666666666,TABU
1.0085427135678393,0.6666666666666666,TABU
1.0087939698492463,0.6666666666666666,TABU
1.0090452261306533,0.6666666666666666,TABU
1.0092964824120603,0.6666666666666666,TABU
1.0095477386934673,0.7333333333333333,TABU
1.0097989949748745,0.7333333333333333,TABU
1.0100502512562815,0.7333333333333333,TABU
1.0103015075376884,0.7333333333333333,TABU
1.0105527638190954,0.7333333333333333,TABU
1.0108040201005026,0.7333333333333333,TABU
1.0110552763819096,0.7333333333333333,TABU
1.0113065326633166,0.7333333333333333,TABU
1.0115577889447236,0.7333333333333333,TABU
1.0118090452261306,0.7333333333333333,TABU
1.0120603015075378,0.7333333333333333,TABU
1.0123115577889448,0.7333333333333333,TABU
1.0125628140703518,0.7333333333333333,TABU
1.0128140703517587,0.7333333333333333,TABU
1.013065326633166,0.7333333333333333,TABU
1.013316582914573,0.7333333333333333,TABU
1.01356783919598,0.7333333333333333,TABU
1.013819095477387,0.7333333333333333,TABU
1.014070351758794,0.8,TABU
1.014321608040201,0.8,TABU
1.014572864321608,0.8,TABU
1.014824120603015,0.8,TABU
1.015075376884422,0.8,TABU
1.015326633165829,0.8,TABU
1.0155778894472363,0.8,TABU
1.0158291457286432,0.8,TABU
1.0160804020100502,0.8,TABU
1.0163316582914572,0.8,TABU
1.0165829145728644,0.8,TABU
1.0168341708542714,0.8,TABU
